key,path_id,field_path,type,orig,trans,orig_sha1
8302|steps[3].dialogLine.dialogText,8302,steps[3].dialogLine.dialogText,MonoBehaviour,"Then▸▸ I could like,▸[hh] live forever, and like, kill people and drink blood and stuff...","그러면▸▸ 나도 막,▸[hh] 영원히 살고, 사람 죽이고 피 마시고 그런 거 할 수 있잖아...",957652a7fdb3fab35c72c8af49fc2d4b12a31a68
8302|steps[4].dialogLine.dialogText,8302,steps[4].dialogLine.dialogText,MonoBehaviour,That would be like...[hh]▸▸ fuck▸▸ing▸▸ awe▸▸some?,그럼 진짜...[hh]▸▸ 존나▸▸ 멋▸▸질▸▸걸?,438c98d7d9f1340c6bbf8692b7356094b9a692ac
8303|steps[0].dialogLine.dialogText,8303,steps[0].dialogLine.dialogText,MonoBehaviour,"Fuck,▸▸ WHERE▸▸ did I put my inhaler?▸▸▸[hh]▸▸▸ Ughh,▸▸ don't tell me I left it in the hotel room!","아 씨발,▸▸ 내 흡입기 어디다 뒀지?▸▸▸▸▸[hh]▸▸▸ 아,▸▸ 설마 호텔 방에 두고 온 거 아니지!",db2ef3aa33fcbdb11018ac2996e4cd7a7e7555b2
8303|steps[1].dialogOptions[0].dialogOptionText,8303,steps[1].dialogOptions[0].dialogOptionText,MonoBehaviour,Should we go back and get it?,우리 다시 가서 가져올까?,986a901c199c358423dd142a35e60245017ca2fc
8303|steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,8303,steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,"Uhhh,▸▸ I don't know...▸▸ I like,▸▸▸ REAL▸LY▸▸ don't want to go all the way back.▸▸[k]","음...▸▸ 잘 모르겠어...▸▸ 나 진짜,▸▸▸ 완전▸ 가기▸▸ 싫은데.▸▸[k]",2fbd62e1a943697442ff935e0d8e4bb0cf0a3475
8303|steps[1].dialogOptions[1].dialogOptionText,8303,steps[1].dialogOptions[1].dialogOptionText,MonoBehaviour,Don't you hate when that happens?,그럴 때 진짜 짜증나지 않아?,61e7166182251e362e5ee95cfb691b71942cef06
8303|steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,8303,steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,I don't know▸▸ WHY▸▸ it's always▸▸ me that has to lose shit▸▸ ALL the time...,진짜 모르겠네▸▸ 왜▸▸ 맨날▸▸ 나만 이렇게 뭘 잃어버리는지▸▸ 계속...,40c3ca39ce2a7b986c6cf587f46050eb6d3bba18
8303|steps[1].dialogOptions[2].dialogOptionText,8303,steps[1].dialogOptions[2].dialogOptionText,MonoBehaviour,What do you need an inhaler for?,흡입기는 왜 필요한데?,bb2b05d242dff64fc9c024d408ae351f9b78230c
8303|steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,8303,steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,"Ummm...▸▸ as▸▸thma?▸▸ Is there like,▸▸ another reason somebody would▸ need an inhaler?",음...▸▸ 천▸▸식?▸▸ 흡입기가 필요한 다른 이유라도▸▸ 있는 사람 있나?▸,eaac500c510cce7378befbae256d779ec72064e8
8303|steps[2].dialogLine.dialogText,8303,steps[2].dialogLine.dialogText,MonoBehaviour,"Whatever... it's fine.▸▸▸[hh]▸▸▸ If I have an asthma attack,▸▸ I'll just die...[hh]▸▸ and then everybody▸▸ will be happy!",뭐... 괜찮아.▸▸▸[hh]▸▸▸ 천식 발작 오면▸▸ 그냥 죽지 뭐...[hh]▸▸ 그러면 다들▸▸ 좋아하겠지!,eb27db6245d10aa48605bc00644b2e269fc65ebe
8304|steps[0].dialogLine.dialogText,8304,steps[0].dialogLine.dialogText,MonoBehaviour,[aaaahh]▸▸▸▸▸Why do I even▸▸ bother getting out of▸ bed in the morning?,[aaaahh]▸▸▸▸▸아침에▸▸ 굳이 침대에서▸ 나올 이유가 뭐야?,d14cfc7aeb5547cf37d742e20473d904f8d12ff1
8304|steps[1].dialogOptions[0].dialogOptionText,8304,steps[1].dialogOptions[0].dialogOptionText,MonoBehaviour,"Yeah, that feeling never really goes away so get used to it.","맞아, 그 느낌은 절대 안 사라지니까 그냥 익숙해져.",c87dc44e2ea798be3e4e66860174fb6055814387
8304|steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,8304,steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,"Oh, gre[ee]at...▸▸ life just keeps getting better▸▸ and better,▸▸ doesn't it?▸▸[h]","아, 대[ee]박...▸▸ 인생은 점점 더▸▸ 좋아지네,▸▸ 그치?▸▸[h]",d586b4bac5e04aaa682d7dc2fd0bedad46338f45
8304|steps[1].dialogOptions[1].dialogOptionText,8304,steps[1].dialogOptions[1].dialogOptionText,MonoBehaviour,What's wrong? Is something bothering you?,왜 그래? 뭐 신경 쓰이는 거 있어?,f2b7209c3a7e07a32ed5fb1d71a79013f6cd21a7
8304|steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,8304,steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,"Uhhhh... how about,▸▸ liiiike...▸▸ everything?[h]","음... 그러니까,▸▸ 음...▸▸ 다 싫은데?[h]",eed8a0fb5d1e78fcee22c56be46385c723726607
8304|steps[1].dialogOptions[2].dialogOptionText,8304,steps[1].dialogOptions[2].dialogOptionText,MonoBehaviour,So you can get laid. That's why I do it!,섹스하려고 하는 거지. 나도 그래서 해!,a0c87731ce5cb94078f53ed0d86733e24b472683
8304|steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,8304,steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,"Tch!▸▸[hh]▸▸▸ Yeah,▸▸▸ that's like,▸▸ basically,▸▸▸ the ONLY good thing about life?▸[ahha]▸[hh]","쳇!▸▸[hh]▸▸▸ 맞아,▸▸▸ 그게 진짜,▸▸ 거의▸▸▸ 인생에서 유일하게 좋은 거잖아?▸[ahha]▸[hh]",1b4ad82e43c745a8d57fa4721f3588bc650522c7
8304|steps[2].dialogLine.dialogText,8304,steps[2].dialogLine.dialogText,MonoBehaviour,"I'm stuck on this stupid island, without my tablet,▸[hh]▸ my parents hate me,[hh] my life is worthless, and▸▸ every▸▸thing▸▸ SU[U]CKS![S]","나 이 멍청한 섬에 갇혀 있고, 태블릿도 없고,▸[hh]▸ 부모님도 나 싫어하고,[hh] 내 인생은 쓸모도 없고, 그리고▸▸ 모든▸▸게▸▸ 다 좆같아![S]",1bae73a4158985ac8481d070d0847cde1ddd1886
8304|steps[3].dialogLine.dialogText,8304,steps[3].dialogLine.dialogText,MonoBehaviour,"I mean,▸▸ what the fuck▸▸ is even▸▸ the point▸▸ of life▸▸ anyway?▸▸[hh]▸▸▸▸ We're all just gonna die in the end...[h]","그러니까,▸▸ 대체 뭐가▸▸ 인생의▸▸ 의미▸▸인 거야▸▸ 어차피?▸▸[hh]▸▸▸▸ 어차피 우리 다 결국엔 죽을 텐데...[h]",ff10b20e70250a3ab9b56edd0aca5e1d006eae39
8305|steps[0].dialogLine.dialogText,8305,steps[0].dialogLine.dialogText,MonoBehaviour,I▸▸▸▸▸ must admit...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I was a little worried about coming to a tropical island like this.,솔직히 말하면...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 이런 열대 섬에 오는 게 좀 걱정됐었어.,d422ad4d5403327b7086c6d99839b875679aab45
8305|steps[1].dialogLine.dialogText,8305,steps[1].dialogLine.dialogText,MonoBehaviour,"I don't care much for water.▸▸▸▸▸▸▸▸▸▸▸▸▸ To be honest,▸▸▸▸▸▸▸▸▸▸ I▸▸▸▸▸ don't even know how to swim...","난 물 별로 안 좋아해.▸▸▸▸▸▸▸▸▸▸▸▸▸ 솔직히 말해서,▸▸▸▸▸▸▸▸▸▸ 나▸▸▸▸▸ 수영도 할 줄 몰라...",d30d8b1bd61b9823d0516f04d5cb846c07477790
8305|steps[2].dialogOptions[0].dialogOptionText,8305,steps[2].dialogOptions[0].dialogOptionText,MonoBehaviour,You don't like water? You're like seventy percent water.,너 물 싫어해? 근데 너 몸의 70퍼센트가 물이잖아.,feff97aee173a9931ea25dcd0ec7be9fade3ccdc
8305|steps[2].dialogOptions[0].steps[0].dialogLine.dialogText,8305,steps[2].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,"Hmmm,▸▸▸▸▸ perhaps you're right.▸▸▸▸▸ Though I never quite saw myself as...▸▸▸▸▸ completely human...","흠,▸▸▸▸▸ 네 말이 맞을지도 모르겠다.▸▸▸▸▸ 근데 난 한 번도...▸▸▸▸▸ 완전히 인간이라고 생각해본 적은 없어...",71addf03d903daa5b91624c53a35f670b2f81e56
8305|steps[2].dialogOptions[1].dialogOptionText,8305,steps[2].dialogOptions[1].dialogOptionText,MonoBehaviour,Swimming is easy! I'll teach you how!,수영 쉬워! 내가 가르쳐줄게!,55c6f8415d061859818efbc5ced6994b163f75ea
8305|steps[2].dialogOptions[1].steps[0].dialogLine.dialogText,8305,steps[2].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,"N-no...▸▸▸▸▸ thank you.▸▸▸▸▸▸▸▸▸▸ I've▸▸▸▸▸ tried many times in the past...▸▸▸▸▸ to no avail,▸▸▸▸▸ I'm afraid.","아, 아냐...▸▸▸▸▸ 고마워.▸▸▸▸▸▸▸▸▸▸ 나▸▸▸▸▸ 예전에도 여러 번 해봤는데...▸▸▸▸▸ 소용없었어,▸▸▸▸▸ 미안해.",45edecd6dac824c215a14608f5633cc3100d74ef
8305|steps[2].dialogOptions[2].dialogOptionText,8305,steps[2].dialogOptions[2].dialogOptionText,MonoBehaviour,You just get in the water and start flailing your limbs around.,그냥 물에 들어가서 팔다리 막 휘저으면 돼.,1983b03c7559b5a0150a8a045ef9c98538f2fcf9
8305|steps[2].dialogOptions[2].steps[0].dialogLine.dialogText,8305,steps[2].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,Un▸▸▸fortunately▸▸ for me...▸▸▸▸▸▸▸▸▸▸▸▸▸ the difficult part would be getting▸▸ IN▸▸▸ the water...,안▸▸▸타깝게도▸▸ 나한텐...▸▸▸▸▸▸▸▸▸▸▸▸▸ 제일 힘든 게 물▸▸ 안▸▸▸에 들어가는 거야...,6f487449b79d3cadabf5d4d6ebceed4284444c3d
8305|steps[3].dialogLine.dialogText,8305,steps[3].dialogLine.dialogText,MonoBehaviour,I▸▸▸ can't quite explain it...▸▸▸▸▸▸▸▸▸▸ the shocking chill against my skin...▸▸▸▸▸▸▸▸▸▸ it's rather...▸▸▸▸▸ disturbing...,나▸▸▸ 잘 설명은 못 하겠어...▸▸▸▸▸▸▸▸▸▸ 피부에 닿는 그 차가운 느낌이...▸▸▸▸▸▸▸▸▸▸ 좀...▸▸▸▸▸ 불쾌해...,853e14abc2ba3f92e94b8e52e6f5b16874873ea8
8305|steps[4].dialogLine.dialogText,8305,steps[4].dialogLine.dialogText,MonoBehaviour,There's little I find more displeasing than the feeling of being splashed by water...,난 물에 튀는 느낌보다 싫은 게 거의 없어...,b3c0b03983086c52edbbf94eae408497b7a457b5
8306|steps[0].dialogLine.dialogText,8306,steps[0].dialogLine.dialogText,MonoBehaviour,Do you...▸▸▸▸▸ do you hear that...▸▸▸▸▸ ringing sound?,저기...▸▸▸▸▸ 너도 들려...?▸▸▸▸▸ 저 울리는 소리?,ad3e2cfaffc44c40014a726ddbfce05f531269e9
8306|steps[1].dialogOptions[0].dialogOptionText,8306,steps[1].dialogOptions[0].dialogOptionText,MonoBehaviour,"A ringing sound? No, I don't hear anything...","울리는 소리? 아니, 난 아무 소리도 안 들리는데...",8b51d066a3e01fad277b97dab859b432e9667cfa
8306|steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,8306,steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,Hmmm...▸▸▸▸▸ it must only be me then...,흠...▸▸▸▸▸ 나만 들리는 건가 보네...,b2acbe51f6157865196be1cfff7c2efd16af1e89
8306|steps[1].dialogOptions[1].dialogOptionText,8306,steps[1].dialogOptions[1].dialogOptionText,MonoBehaviour,Only when I match Joy tokens during a date.,데이트할 때 기쁨 토큰 맞출 때만 그래.,da36fb9ca9fc5f0a6cbec7d1c3472d6ee2f28150
8306|steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,8306,steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,So you hear it on the dates as well?▸▸▸▸▸ Interesting...,데이트할 때도 그 소리 들려?▸▸▸▸▸ 신기하네...,b671b33d27f66c095f70b7d5fab7b79b6fd92125
8306|steps[1].dialogOptions[2].dialogOptionText,8306,steps[1].dialogOptions[2].dialogOptionText,MonoBehaviour,You might have tinnitus or something like that.,너 이명 같은 거 있는 거 아닐까.,063512442a1890c16d1923b51194015c1ab77996
8306|steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,8306,steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,I▸▸▸ suppose that's possible.▸▸▸▸▸▸▸▸▸▸ I've no explanation for it otherwise...,아마 그럴 수도 있겠다.▸▸▸▸▸▸▸▸▸▸ 딱히 다른 설명은 없어...,60110d524604e33e0f0f7e74092530034b7b1c6b
8306|steps[2].dialogLine.dialogText,8306,steps[2].dialogLine.dialogText,MonoBehaviour,"It seems, ever since our most recent date...▸▸▸▸▸▸▸▸▸▸ I▸▸▸ can't get this ringing sound out of my head...",우리 최근에 데이트한 이후로...▸▸▸▸▸▸▸▸▸▸ 나▸▸▸ 머릿속에서 이 울리는 소리가 안 사라져...,a9fdacd062dee7a696831cf9a91fa400756f6fe1
8307|steps[0].dialogLine.dialogText,8307,steps[0].dialogLine.dialogText,MonoBehaviour,"Please,▸▸▸▸▸ you must tell me something...▸▸▸▸▸▸▸▸▸▸ the butterfly queen... you've seen her,▸▸▸▸▸ right?","제발,▸▸▸▸▸ 나한테 뭐라도 말해줘...▸▸▸▸▸▸▸▸▸▸ 나비 여왕... 본 적 있지,▸▸▸▸▸ 맞지?",420f5a468d1d29279aa82f09f0c862a3f341d948
8307|steps[1].dialogLine.dialogText,8307,steps[1].dialogLine.dialogText,MonoBehaviour,Is she beautiful?▸▸▸▸▸▸▸▸▸▸ Is her glorious green hair▸▸▸▸▸ as long and flowing as my dreams would suggest?,그 여왕 예뻐?▸▸▸▸▸▸▸▸▸▸ 그 멋진 초록 머리카락이▸▸▸▸▸ 내 꿈처럼 길고 흩날려?,71fd44c9f987552905f68e250a851e186f0c62f2
8307|steps[2].dialogOptions[0].dialogOptionText,8307,steps[2].dialogOptions[0].dialogOptionText,MonoBehaviour,I have no idea what you're talking about...,무슨 말 하는 건지 하나도 모르겠는데...,3075d22208e243e309fcb124ce4dbbf7bd757309
8307|steps[2].dialogOptions[0].steps[0].dialogLine.dialogText,8307,steps[2].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,Oh?▸▸▸▸▸▸▸▸▸▸ What a shame...▸▸▸▸▸▸▸▸▸▸ I▸▸▸ thought for certain you'd have laid eyes on her by now...,어?▸▸▸▸▸▸▸▸▸▸ 아쉽네...▸▸▸▸▸▸▸▸▸▸ 난▸▸▸ 네가 이제쯤은 그 여왕을 봤을 줄 알았는데...,286066e1049a034febb248623263e7c2dce462d7
8307|steps[2].dialogOptions[1].dialogOptionText,8307,steps[2].dialogOptions[1].dialogOptionText,MonoBehaviour,You mean Venus? She's a love goddess... not a butterfly queen.,비너스 말하는 거야? 걔는 사랑의 여신이지... 나비 여왕은 아니야.,4d24e83f71f2677d972fc569d90c14654b88e49c
8307|steps[2].dialogOptions[1].steps[0].dialogLine.dialogText,8307,steps[2].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,"Yes,▸▸▸▸▸ of course.▸▸▸▸▸▸▸▸▸▸ I▸▸▸▸▸ did think it strange for a butterfly queen to not have wings...","그래,▸▸▸▸▸ 당연하지.▸▸▸▸▸▸▸▸▸▸ 나도▸▸▸▸▸ 나비 여왕이 날개가 없다는 게 좀 이상하다고 생각했어...",dec6d6566c30ed7405e1310e4169d02605ea0f86
8307|steps[2].dialogOptions[2].dialogOptionText,8307,steps[2].dialogOptions[2].dialogOptionText,MonoBehaviour,"Yeah, she's alright. I actually had sex with her, you know.","응, 괜찮아. 사실 나 걔랑 섹스도 했거든.",b66b1b8066f761febbc96ef64200f57a4752782e
8307|steps[2].dialogOptions[2].steps[0].dialogLine.dialogText,8307,steps[2].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,"In▸▸▸▸▸▸▸▸cred▸▸ible...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ so it must be true then,▸▸▸▸▸▸▸▸▸▸ you really are the one...","정▸▸▸▸▸▸▸▸말▸▸ 대단해...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 그럼 진짜구나,▸▸▸▸▸▸▸▸▸▸ 네가 바로 그 사람이었네...",47a2f4f26f2d5eadb603b34ad63a0333a04797a1
8307|steps[3].dialogLine.dialogText,8307,steps[3].dialogLine.dialogText,MonoBehaviour,Perhaps it isn't something for unworthy mortals such as myself to behold such beauty...,아마 나 같은 하찮은 인간이 그런 아름다움을 보는 건 안 되는 일인가 봐...,a46aff67641abb54b0c3f8ebf74b98a2be50f283
8307|steps[4].dialogLine.dialogText,8307,steps[4].dialogLine.dialogText,MonoBehaviour,Still...▸▸▸▸▸▸▸▸▸▸▸▸▸ I hope very much to be able to meet her one day.▸▸▸▸▸▸▸▸▸▸ I can think of no greater honor...,그래도...▸▸▸▸▸▸▸▸▸▸▸▸▸ 언젠가 꼭 그 여왕을 만나보고 싶어.▸▸▸▸▸▸▸▸▸▸ 그보다 더 영광스러운 일은 없을 것 같아...,8a161efdee0045523af5f0d29272396282b348c4
8308|steps[0].dialogLine.dialogText,8308,steps[0].dialogLine.dialogText,MonoBehaviour,"Sometimes my friends say I'm annoy▸▸▸▸▸ing...▸▸▸▸▸ but I'm not!▸▸▸▸▸[hh]▸▸ You don't think I'm annoying,▸▸▸ do you?","가끔 내 친구들이 나 귀찮▸▸▸▸▸게 군다고 해...▸▸▸▸▸ 근데 나 안 그래!▸▸▸▸▸[hh]▸▸ 너도 내가 귀찮다고 생각 안 하지,▸▸▸ 그치?",ca0ee5b2be3a61a311f128d06a4e336f7a6b842f
8308|steps[1].dialogOptions[0].dialogOptionText,8308,steps[1].dialogOptions[0].dialogOptionText,MonoBehaviour,You? Annoying? No way! Why would anybody say that?,너? 짜증난다고? 말도 안 돼! 누가 그런 말을 해?,e424dfedd5fbff6bb3db08995bc10d423dceca01
8308|steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,8308,steps[1].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,I▸ don't▸ know!▸▸▸▸▸[hh]▸▸▸▸▸ Probably 'cause they're just bein' mean to me![h],나▸ 몰라!▸▸▸▸▸▸[hh]▸▸▸▸▸ 아마 그냥 걔네가 나한테 못되게 구는 거겠지![h],25d66f52db3ce64e563e3d8896dee38089c4a38c
8308|steps[1].dialogOptions[1].dialogOptionText,8308,steps[1].dialogOptions[1].dialogOptionText,MonoBehaviour,"You're kind of annoying, but your tits make up for it.","좀 짜증나긴 한데, 네 가슴이 다 커버해주네.",f0fcbb542fe0c5fbe104082996c201ee0f84894d
8308|steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,8308,steps[1].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,[haha]▸▸[hh]▸▸▸▸▸Quit jokin' around you big meanie head!,"[haha]▸▸[hh]▸▸▸▸▸그만 장난쳐, 이 못된 바보야!",796b2605b79987953f11f8affd8a39ccc122ffaa
8308|steps[1].dialogOptions[2].dialogOptionText,8308,steps[1].dialogOptions[2].dialogOptionText,MonoBehaviour,You're probably the most annoying person I've ever met.,내가 만난 사람 중에 네가 제일 짜증나.,ff86e0ac7d5a45fc41137e2e27476e10737e7eea
8308|steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,8308,steps[1].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,"Ah,▸▸ no!▸▸▸▸▸▸▸ Unh-▸▸unh!▸▸▸▸▸ No▸▸ I'm▸▸ not!▸▸▸▸▸▸▸ You're just sayin' that to be mean!","아,▸▸ 아니야!▸▸▸▸▸▸▸ 으-▸▸으!▸▸▸▸▸ 아니▸▸ 나▸▸ 안 그래!▸▸▸▸▸▸▸ 너 그냥 나 괴롭히려고 그러는 거잖아!",e850994056f8a228f485e93bba177788473b490b
